docID;Name;Link;criterionID;criterion;score
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;B3;Stakeholder Inclusivity;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;B4;Feasibility - Capabilities;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;B5;Feasibility - Resources;1
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;B6;Recommendations of Techniques;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;B7;Recommendations of Training;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;B8;Evidence of Adoption;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C1;Development of dynamic capabilities;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C2;Simple solutions;1
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C3;Managerial capability development;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C4;Access to financial resources;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C5;Sharing of success stories;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C6;Market regulation & standards;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C7;AI Strategy;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C8;Innovation culture;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C9;Data governance;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;C10;Ethical considerations;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D1;Management support;1
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D2;HRM;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D3;R&D;1
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D4;Inbound logistics;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D5;Production;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D6;Outbound logistics;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D7;Marketing & Sales;0
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D8;Customer support;2
36;Success Factors of Artificial Intelligence Implementation in Healthcare;10.3389/fdgth.2021.594971;D9;Security;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;A1;Conceptualization;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;A2;Data Preparation & Exploration;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;A3;Model Building and Evaluation;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;A4;Deployment and Monitoring;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B1;Examples;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B2;Quick Read;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B3;Stakeholder Inclusivity;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B4;Feasibility - Capabilities;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B5;Feasibility - Resources;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B6;Recommendations of Techniques;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B7;Recommendations of Training;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;B8;Evidence of Adoption;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C1;Development of dynamic capabilities;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C2;Simple solutions;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C3;Managerial capability development;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C4;Access to financial resources;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C5;Sharing of success stories;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C6;Market regulation & standards;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C7;AI Strategy;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C8;Innovation culture;2
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C9;Data governance;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;C10;Ethical considerations;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D1;Management support;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D2;HRM;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D3;R&D;2
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D4;Inbound logistics;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D5;Production;2
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D6;Outbound logistics;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D7;Marketing & Sales;1
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D8;Customer support;0
37;The Role of Artificial and Nonartificial Intelligence in the New Product Success with Moderating Role of New Product Innovation: A Case of Manufacturing Companies in China;https://dl.acm.org/doi/abs/10.1155/2021/8891298;D9;Security;0
38;Towards AI-assisted digital twins for smart railways: preliminary guideline and reference architecture;10.1007/s40860-023-00208-6;A1;Conceptualization;0
38;Towards AI-assisted digital twins for smart railways: preliminary guideline and reference architecture;10.1007/s40860-023-00208-6;A2;Data Preparation & Exploration;1
38;Towards AI-assisted digital twins for smart railways: preliminary guideline and reference architecture;10.1007/s40860-023-00208-6;A3;Model Building and Evaluation;2
38;Towards AI-assisted digital twins for smart railways: preliminary guideline and reference architecture;10.1007/s40860-023-00208-6;A4;Deployment and Monitoring;1
